ImageNumber,YFP,RFP,ObjectNumber,AreaShape_MajorAxisLength,AreaShape_Orientation,Location_Center_X,Location_Center_Y,TrackObjects_Label_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50
126,0,1,85,44.44668784,-37.78045167,998.5284553,711.5650407,11,125.0,85
126,0,1,91,41.37531967,-37.48704838,989.8266129,739.2419355,11,125.0,91
127,1,0,39,57.66117833,2.069816116,1332.291262,30.63592233,2,126.0,26
127,1,0,1,46.8241804,3.087862532,1340.738095,33.6952381,2,126.0,1
127,1,0,12,20.50448302,-19.57318554,1322.569444,29.93055556,2,126.0,12
127,1,0,16,21.89067474,4.61502458,1325.80303,50.45454545,2,126.0,3
127,1,0,4,53.82815431,8.91941161,1320.594017,69.81623932,2,126.0,20
127,1,0,24,41.59936596,13.12803757,1330.909091,82.35606061,2,126.0,24
127,1,0,17,34.59226529,-50.78904069,1052.786982,75.89349112,1,126.0,25
127,1,0,21,24.66450569,-35.85845638,1035.377049,80.99180328,1,126.0,17
127,1,0,27,34.27167298,78.59155227,1080.561644,75.95205479,1,126.0,21
127,1,0,5,40.77139061,80.06615287,1076.616766,83.92215569,1,126.0,27
127,1,0,29,45.11550407,-73.54296522,1042.378505,92.76168224,1,126.0,5
127,1,0,30,53.93767634,24.0878223,1335.928889,119.2177778,2,126.0,29
127,1,0,32,28.05952419,80.56259039,256.90625,103.4609375,3,126.0,30
127,1,0,34,22.40917097,18.5901068,1350.651163,110.6162791,2,126.0,32
127,1,0,36,47.27596479,26.37822761,1347.377483,123.0596026,2,126.0,34
127,1,0,37,22.38513781,74.93248146,282.6477273,109.9204545,3,126.0,36
127,1,0,40,24.61542467,9.448849245,299.352459,117.2704918,3,126.0,37
127,1,0,42,40.8758018,65.89839494,276.0428571,120.0392857,3,126.0,40
127,1,0,47,23.22727689,33.92673564,1360.73,131.65,2,126.0,32
127,1,0,43,24.73432603,19.20350835,305.887931,138.9137931,3,126.0,37
127,1,0,44,23.78962113,28.60658131,297.4086022,140.3870968,3,126.0,42
127,1,0,48,42.44992958,8.626504705,1353.112299,160.0213904,2,126.0,47
127,1,0,52,21.07058244,0.786397159,1361.0,153.1111111,2,126.0,43
127,1,0,53,24.52043488,13.45827891,1365.211864,178.5338983,2,126.0,44
127,1,0,55,47.14846672,-19.52964155,1352.420765,201.0601093,2,126.0,48
127,1,0,57,48.08210302,-23.87934933,1356.704762,212.552381,2,126.0,52
127,1,0,75,55.63092333,37.11351521,147.3290043,691.3896104,5,126.0,69
127,1,0,78,30.81936202,36.68637671,141.032,696.504,5,126.0,71
127,1,0,81,30.29359199,32.80665222,158.6917293,721.3458647,5,126.0,75
127,1,0,83,50.4636757,38.50283863,176.7330097,730.8252427,5,126.0,78
127,1,0,88,27.26400912,29.50421611,196.779661,744.5677966,5,126.0,80
127,1,0,89,52.43524407,49.2616872,184.9010417,750.8489583,5,126.0,81
127,1,0,90,54.22715035,55.22092081,189.2125,765.1375,5,126.0,83
127,1,0,92,25.06562575,6.57991531,210.4732143,760.2232143,5,126.0,87
127,1,0,93,21.71321787,44.65063584,224.1744186,776.9302326,5,126.0,88
127,1,0,94,64.35273356,47.23101096,232.6992481,796.4887218,5,126.0,89
127,1,0,95,28.22147851,45.94411164,242.1491228,795.0,5,126.0,90
127,0,1,7,27.16928875,-32.36823819,1319.2,19.2173913,24,126.0,6
127,0,1,86,54.90588845,-37.42487646,371.4566038,36.84150943,18,126.0,86
127,0,1,13,36.09960221,-40.29095946,363.5421053,30.39473684,18,126.0,13
127,0,1,18,26.67412598,-9.205455621,1310.9375,44.20535714,24,126.0,6
127,0,1,14,34.98499196,5.926494194,351.8872549,61.30392157,18,126.0,22
127,0,1,15,44.75953243,16.08909838,1338.358824,79.74117647,26,126.0,19
127,0,1,68,38.7256017,-42.06000887,1352.83871,339.9483871,25,126.0,67
127,0,1,66,41.95012619,-41.84315318,1357.195946,347.0810811,23,126.0,60
127,0,1,76,43.34442659,-67.30704764,382.2331839,481.2421525,8,126.0,62
127,0,1,73,49.96026103,-64.71908519,345.4984615,488.5169231,9,126.0,68
127,0,1,77,41.81700701,-62.99600832,375.0321285,495.1526104,9,126.0,66
127,0,1,84,18.84205622,-62.6000558,351.6849315,496.6712329,9,126.0,76
127,0,1,96,57.54482265,-45.376971,303.8734491,519.0843672,9,126.0,73
127,0,1,82,18.17177582,-67.22208434,333.3857143,504.8714286,9,126.0,76
127,0,1,85,44.17432036,-72.17351346,336.2205323,513.1368821,9,126.0,77
127,0,1,91,50.45974202,-56.66816202,1022.069597,707.4505495,11,126.0,82
127,0,1,97,44.8238593,-37.6904336,999.0923695,712.248996,11,126.0,85
127,0,1,98,41.82158863,-38.86662835,990.0079051,740.2252964,11,126.0,91
128,1,0,39,61.73012321,3.346032479,1333.693396,29.76415094,2,127.0,39
128,1,0,1,48.78202087,4.090016659,1342.07907,33.12093023,2,127.0,1
128,1,0,12,21.73879197,-24.82274904,1322.962963,28.44444444,2,127.0,12
128,1,0,16,22.03984771,0.540709733,1326.246377,47.4057971,2,127.0,16
128,1,0,20,55.57040682,8.163214065,1320.738397,68.56962025,2,127.0,4
128,1,0,24,43.17193195,12.04791678,1330.526718,79.9389313,2,127.0,24
128,1,0,17,35.84839514,-49.13060391,1053.378531,75.9039548,1,127.0,17
128,1,0,21,23.96747052,-35.73725853,1036.016529,81.0,1,127.0,21
128,1,0,27,34.86078925,80.06377641,1080.531034,76.37931034,1,127.0,27
128,1,0,5,42.92848615,80.37426692,1077.403226,84.44623656,1,127.0,5
128,1,0,29,47.31074639,-75.01811387,1043.088106,93.29955947,1,127.0,29
128,1,0,30,55.6713274,23.22190581,1336.204348,119.226087,2,127.0,30
128,1,0,32,28.0331326,81.87998006,256.8848921,103.8705036,3,127.0,32
128,1,0,34,22.27541975,18.88678503,1350.545455,110.3522727,2,127.0,34
128,1,0,36,48.50496523,26.74964787,1347.3,122.81875,2,127.0,36
128,1,0,37,24.8212783,6.70967111,299.9836066,117.3032787,3,127.0,40
128,1,0,40,23.20596017,73.00358841,283.4615385,110.4285714,3,127.0,37
128,1,0,42,20.99529071,74.81705188,264.5529412,113.7764706,3,127.0,42
128,1,0,47,24.95394898,-89.73369873,281.4568528,123.3959391,3,127.0,42
128,1,0,43,22.81819956,33.01724165,1361.285714,132.4795918,2,127.0,47
128,1,0,44,24.39176749,19.7483747,306.754386,140.4473684,3,127.0,43
128,1,0,48,24.58273705,27.40089973,297.9072165,141.1546392,3,127.0,44
128,1,0,52,43.55448727,8.178703912,1353.685083,161.5690608,2,127.0,48
128,1,0,53,21.45370549,3.692072066,1361.319588,153.9381443,2,127.0,52
128,1,0,55,25.51588399,10.82593744,1365.568966,180.1982759,2,127.0,53
128,1,0,57,48.47165567,-21.41041535,1351.92228,203.6943005,2,127.0,55
128,1,0,58,49.74034674,-25.8590247,1355.747664,215.5233645,2,127.0,57
128,1,0,78,57.76438329,37.29832039,146.6970954,690.5020747,5,127.0,75
128,1,0,79,32.06844723,36.72887048,140.4198473,695.7022901,5,127.0,78
128,1,0,83,31.18153867,33.01566129,158.7328244,721.3206107,5,127.0,81
128,1,0,87,52.6707291,38.36327931,177.287037,731.5277778,5,127.0,83
128,1,0,89,54.03293284,48.04925235,185.265625,751.5052083,5,127.0,89
128,1,0,90,28.03775787,29.0335569,197.6942149,745.8099174,5,127.0,88
128,1,0,92,26.57527751,3.021740585,211.0540541,760.0630631,5,127.0,92
128,1,0,93,55.41428853,53.95615036,189.7958333,766.1041667,5,127.0,90
128,1,0,94,22.42309171,43.8423103,224.7282609,776.6630435,5,127.0,93
128,1,0,95,67.86405272,46.22530073,234.1895911,797.7174721,5,127.0,94
128,1,0,99,28.57168143,44.12160451,242.840708,795.6371681,5,127.0,95
128,0,1,7,27.62442864,-35.08778901,1319.384615,18.4957265,24,127.0,7
128,0,1,86,37.74253694,-40.37604972,363.9132653,30.84183673,18,127.0,13
128,0,1,13,55.68551841,-36.74170085,371.4779412,37.81617647,18,127.0,86
128,0,1,18,26.85835857,-5.668702224,1310.99115,44.39823009,24,127.0,18
128,0,1,19,35.66359605,7.444354979,352.2572816,62.92718447,18,127.0,14
128,0,1,15,47.11516204,15.25664136,1338.309942,78.56140351,26,127.0,15
128,0,1,66,39.64565033,-40.73961495,1351.611465,342.1656051,25,127.0,68
128,0,1,76,42.74029354,-40.36539951,1355.890244,349.3963415,23,127.0,66
128,0,1,73,44.61001407,-67.58273476,382.5240175,481.69869,8,127.0,76
128,0,1,77,51.91862355,-64.75090043,345.4733728,489.0473373,9,127.0,73
128,0,1,84,42.53880057,-63.16003499,375.4156863,495.5137255,9,127.0,77
128,0,1,96,19.03221861,-63.27436545,351.4605263,497.3684211,9,127.0,84
128,0,1,82,58.45157458,-44.51627867,303.0743405,520.2110312,9,127.0,96
128,0,1,85,18.29650972,-67.77925934,332.4583333,505.8194444,9,127.0,82
128,0,1,100,45.24236839,-71.71465728,335.5777778,513.9740741,9,127.0,85
128,0,1,97,50.90276324,-56.75574432,1023.12,707.4181818,11,127.0,91
128,0,1,101,45.98533738,-37.64372389,999.1405622,713.0682731,11,127.0,97
128,0,1,102,43.46294822,-39.06748451,990.6627451,740.3764706,11,127.0,98
129,1,0,39,26.56192788,3.006849757,1333.855769,17.53846154,2,128.0,39
129,1,0,1,49.85163749,6.588299021,1343.509259,33.10648148,2,128.0,1
129,1,0,23,21.93425469,-29.29337202,1323.125,26.2875,2,128.0,12
129,1,0,16,21.83211383,-3.179094341,1326.983607,42.3442623,2,128.0,16
129,1,0,20,28.40765844,13.85773185,1336.871287,46.79207921,2,128.0,39
129,1,0,4,56.00280212,7.195437959,1320.857143,68.13445378,2,128.0,20
129,1,0,17,44.1338758,12.93305041,1330.119718,76.9084507,2,128.0,24
129,1,0,21,37.22897175,-48.54132959,1054.162011,75.64804469,1,128.0,17
129,1,0,27,22.60147338,-35.29261358,1036.431034,81.28448276,1,128.0,21
129,1,0,5,35.61268873,80.26346967,1080.915033,76.69934641,1,128.0,27
129,1,0,30,44.93784436,80.87595066,1077.912568,84.81420765,1,128.0,5
129,1,0,32,48.28527346,-76.24075065,1043.219298,93.78508772,1,128.0,29
129,1,0,34,56.89016467,21.99453783,1336.797468,118.8565401,2,128.0,30
129,1,0,36,28.82350195,82.64865329,255.8478261,103.9782609,3,128.0,32
129,1,0,37,50.48755082,25.40726901,1347.0,120.939759,2,128.0,36
129,1,0,40,21.84402166,20.27337423,1350.275862,109.2988506,2,128.0,34
129,1,0,42,25.16217272,5.656174072,300.0944882,117.015748,3,128.0,37
129,1,0,47,23.92353017,73.74621051,283.1041667,110.4166667,3,128.0,40
129,1,0,43,20.82841503,75.45379089,263.4431818,113.6477273,3,128.0,42
129,1,0,44,25.30236726,87.82040142,281.752381,123.5666667,3,128.0,47
129,1,0,48,23.16957557,31.28270431,1361.40625,132.0520833,2,128.0,43
129,1,0,52,24.93678006,21.42158764,307.4298246,141.4298246,3,128.0,44
129,1,0,53,24.87470111,26.788463,298.6767677,141.989899,3,128.0,48
129,1,0,55,46.52217355,7.499437296,1353.979899,162.0954774,2,128.0,52
129,1,0,57,22.55570515,9.324276925,1361.821782,154.049505,2,128.0,53
129,1,0,58,27.22256893,17.12489224,1366.585938,180.6796875,2,128.0,55
129,1,0,59,49.67579221,-23.60959121,1352.092784,205.0515464,2,128.0,57
129,1,0,61,51.5009089,-26.95745226,1356.252294,215.793578,2,128.0,58
129,1,0,80,58.17965028,37.08788351,146.1862348,689.465587,5,128.0,78
129,1,0,81,32.49459596,37.0312901,140.0387597,694.7906977,5,128.0,79
129,1,0,88,31.83664808,32.62936646,158.7553957,721.0143885,5,128.0,83
129,1,0,89,54.23845883,37.76085604,177.6486486,731.481982,5,128.0,87
129,1,0,92,55.10599974,47.04191796,185.7939698,752.0,5,128.0,89
129,1,0,93,29.27027282,28.49337934,198.2419355,746.4596774,5,128.0,90
129,1,0,94,27.34208517,0.537059512,211.6638655,760.3697479,5,128.0,92
129,1,0,95,58.39600877,53.23586116,191.2941176,767.4627451,5,128.0,93
129,1,0,99,23.11829496,43.17208395,224.9782609,776.6086957,5,128.0,94
129,1,0,103,29.22905985,44.09758183,223.5245902,786.8196721,5,128.0,95
129,1,0,104,29.44132621,43.15603572,243.8034188,796.4871795,5,128.0,99
129,1,0,105,34.27083444,50.32114185,245.8831169,809.0584416,5,128.0,95
129,0,1,7,27.85030743,-37.58779559,1319.17094,17.75213675,24,128.0,7
129,0,1,86,57.64596456,-36.34079956,371.8028169,38.40140845,18,128.0,13
129,0,1,106,38.08837063,-39.63900128,364.0964467,31.44162437,18,128.0,86
129,0,1,18,27.92188106,-1.379486283,1311.092437,44.56302521,24,128.0,18
129,0,1,15,36.63229472,7.209041692,352.6153846,64.33653846,18,128.0,19
129,0,1,8,23.45271415,15.03507009,1334.5,63.88235294,26,128.0,15
129,0,1,31,23.13532414,10.93976135,1340.898876,85.85393258,26,128.0,15
129,0,1,73,40.13811082,-39.84466872,1351.39375,343.19375,25,128.0,66
129,0,1,77,44.41441502,-39.26572659,1354.035294,352.6,23,128.0,76
129,0,1,84,45.51907394,-66.94807008,382.8304348,482.0217391,8,128.0,73
129,0,1,96,52.80780895,-65.24093088,345.6187683,489.3049853,9,128.0,77
129,0,1,82,44.11474775,-63.3179895,376.1915709,495.5785441,9,128.0,84
129,0,1,85,19.50513826,-64.14678511,351.32,497.72,9,128.0,96
129,0,1,100,60.25484914,-43.75898953,302.8788599,520.7434679,9,128.0,82
129,0,1,107,18.93757906,-64.68485317,331.7402597,506.4285714,9,128.0,85
129,0,1,91,46.89724414,-71.05816193,335.2463235,514.5147059,9,128.0,100
129,0,1,108,52.76607675,-57.27970628,1024.594502,706.7869416,11,128.0,97
129,0,1,98,47.38154733,-38.24824719,999.3176471,713.6117647,11,128.0,101
129,0,1,109,44.7360854,-38.61488226,991.3938224,740.2548263,11,128.0,102
130,1,0,39,26.54662015,3.720552688,1335.060606,17.51515152,2,129.0,39
130,1,0,1,53.17988607,6.983804787,1344.949074,33.89814815,2,129.0,1
130,1,0,2,24.57308695,-29.80954017,1323.685393,24.71910112,2,129.0,23
130,1,0,3,21.75999073,-3.290972328,1327.9,40.03333333,2,129.0,16
130,1,0,20,29.19697993,14.70296013,1338.394231,48.36538462,2,129.0,20
130,1,0,4,58.60541024,6.873145315,1321.481328,66.97925311,2,129.0,4
130,1,0,17,24.03118549,8.898029277,1328.33871,65.67741935,2,129.0,17
130,1,0,21,39.49728929,-48.53530683,1054.948187,75.99481865,1,129.0,21
130,1,0,27,22.44343224,-35.70845184,1037.212389,81.37168142,1,129.0,27
130,1,0,5,36.58385632,82.38743582,1081.251656,77.1589404,1,129.0,5
130,1,0,30,21.74477208,16.93334216,1333.215385,85.89230769,2,129.0,17
130,1,0,32,45.93558879,81.9941055,1078.659898,85.36548223,1,129.0,30
130,1,0,34,49.93359038,-79.03743156,1045.230126,94.46025105,1,129.0,32
130,1,0,36,58.47613123,21.41819928,1337.715447,118.8739837,2,129.0,34
130,1,0,37,21.90318437,19.4570558,1350.911111,108.6444444,2,129.0,40
130,1,0,40,24.77101595,19.01377793,1342.64557,109.6075949,2,129.0,37
130,1,0,42,29.36013736,82.654213,256.2189781,104.2773723,3,129.0,36
130,1,0,47,24.74318804,70.88181977,283.9052632,110.4315789,3,129.0,47
130,1,0,43,25.22189982,6.440773161,301.1626016,117.6829268,3,129.0,42
130,1,0,44,22.04400879,75.24426839,263.7113402,113.9690722,3,129.0,43
130,1,0,48,24.80665865,86.20937906,283.0145631,123.6990291,3,129.0,44
130,1,0,52,22.8043514,29.36785309,1352.575,132.2625,2,129.0,37
130,1,0,53,24.25957933,28.64800578,1361.831683,133.0,2,129.0,48
130,1,0,55,25.26074956,19.44408293,308.5798319,143.2857143,3,129.0,52
130,1,0,57,24.90097809,23.92020872,300.0808081,143.9494949,3,129.0,53
130,1,0,58,47.59885655,11.19458061,1355.747475,164.3030303,2,129.0,55
130,1,0,59,24.14709518,13.46296034,1363.110092,155.9633028,2,129.0,57
130,1,0,61,27.26840329,14.8873168,1368.636364,182.9242424,2,129.0,58
130,1,0,63,49.8482628,-16.05244094,1349.969543,208.0203046,2,129.0,59
130,1,0,64,52.98974893,-17.63399751,1357.633929,211.8482143,2,129.0,61
130,1,0,81,60.92858625,36.79313202,146.5059289,688.972332,5,129.0,80
130,1,0,83,34.03973271,36.15633503,140.0597015,694.0970149,5,129.0,81
130,1,0,89,33.60843568,33.07992807,159.5102041,721.3537415,5,129.0,88
130,1,0,90,56.08736508,37.87463596,178.8571429,732.3794643,5,129.0,89
130,1,0,93,57.1910703,46.05033941,186.8402062,752.8556701,5,129.0,92
130,1,0,94,30.31032363,28.00946335,199.3467742,747.3629032,5,129.0,93
130,1,0,95,28.63788513,1.92915932,212.7698413,760.8333333,5,129.0,94
130,1,0,99,60.74772737,53.11666778,192.4694656,768.7137405,5,129.0,95
130,1,0,103,24.21716946,43.05935438,226.8645833,777.78125,5,129.0,99
130,1,0,104,30.29864656,43.99867398,225.1935484,787.8306452,5,129.0,103
130,1,0,105,30.00860027,43.52188469,245.8760331,797.892562,5,129.0,104
130,1,0,110,36.16194206,49.68963744,248.308642,811.1790123,5,129.0,105
130,0,1,7,29.29004816,-35.28886927,1319.033613,17.33613445,24,129.0,7
130,0,1,13,59.42710205,-36.54474205,372.9550173,38.43598616,18,129.0,86
130,0,1,106,38.86681277,-39.50436051,364.815,32.0,18,129.0,106
130,0,1,22,28.43992823,-0.342728346,1311.89916,45.36134454,24,129.0,18
130,0,1,15,38.19972713,7.912807099,353.4485981,65.15420561,18,129.0,15
130,0,1,8,23.98889337,13.43695601,1334.942029,61.66666667,26,129.0,8
130,0,1,31,23.24923469,12.4718655,1341.569892,84.72043011,26,129.0,31
130,0,1,84,39.59433786,-39.07578009,1350.734177,345.4177215,25,129.0,73
130,0,1,96,45.78829563,-38.48293725,1354.078652,353.994382,23,129.0,77
130,0,1,82,47.23789396,-67.23082431,383.7372881,482.2923729,8,129.0,84
130,0,1,85,121.059198,-53.04988286,321.7551282,507.4807692,9,129.0,100
130,0,1,100,45.41847729,-63.89899899,376.8407407,495.9333333,9,129.0,82
130,0,1,107,20.32444751,-65.40182077,351.0555556,498.6111111,9,129.0,85
130,0,1,91,18.65915336,-64.68616587,330.5285714,507.3571429,9,129.0,107
130,0,1,97,47.74855048,-70.86543636,334.9415808,515.2508591,9,129.0,91
130,0,1,98,53.47596196,-57.51025053,1026.032362,706.6537217,11,129.0,108
130,0,1,102,47.88829515,-38.5318433,1000.404494,713.6441948,11,129.0,98
130,0,1,111,46.356615,-38.97035031,992.2036364,740.7163636,11,129.0,109
131,1,0,26,26.96082806,4.698163995,1334.603774,16.93396226,2,130.0,39
131,1,0,1,23.91786207,6.641096046,1343.158416,20.92079208,2,130.0,1
131,1,0,2,24.83780825,-26.09588028,1323.012048,22.21686747,2,130.0,2
131,1,0,16,21.91969622,-3.553972528,1327.871429,37.1,2,130.0,3
131,1,0,4,26.00559155,14.24587268,1346.324324,45.21621622,2,130.0,1
131,1,0,25,61.17101365,6.132125665,1321.146939,64.86530612,2,130.0,4
131,1,0,24,29.88620594,15.49313885,1338.743119,48.88990826,2,130.0,20
131,1,0,27,25.12386793,8.317016754,1327.885246,63.09836066,2,130.0,17
131,1,0,5,40.63357278,-48.30522357,1054.858586,76.22727273,1,130.0,21
131,1,0,29,22.27984838,-35.42225075,1036.982143,81.49107143,1,130.0,27
131,1,0,30,37.66277429,83.82863112,1080.640244,77.50609756,1,130.0,5
131,1,0,34,22.16206172,17.737742,1332.521127,84.49295775,2,130.0,30
131,1,0,36,48.52905629,83.57881641,1077.777778,85.74242424,1,130.0,32
131,1,0,37,52.44751136,-80.96085895,1046.554167,95.03333333,1,130.0,34
131,1,0,40,59.44813652,21.21919755,1337.387097,118.358871,2,130.0,36
131,1,0,42,25.52379496,19.846318,1342.270588,109.2235294,2,130.0,40
131,1,0,47,23.35286427,19.36509542,1350.793478,108.9347826,2,130.0,37
131,1,0,43,30.69176647,80.61443384,255.013986,104.0839161,3,130.0,42
131,1,0,44,25.5006871,69.7443091,283.41,110.39,3,130.0,47
131,1,0,48,25.55821577,7.432562083,301.2578125,118.125,3,130.0,43
131,1,0,52,22.4869503,75.26460323,262.6767677,113.8787879,3,130.0,44
131,1,0,53,25.61360248,80.55714943,283.0697674,124.027907,3,130.0,48
131,1,0,55,23.94040811,29.28081302,1352.580247,132.382716,2,130.0,52
131,1,0,57,24.47591412,29.3598054,1362.174757,133.6213592,2,130.0,53
131,1,0,58,26.25887827,18.85942841,308.7083333,144.325,3,130.0,55
131,1,0,59,25.36744627,22.8601127,300.1649485,144.9896907,3,130.0,57
131,1,0,61,49.03213768,11.23796106,1355.760204,164.3979592,2,130.0,58
131,1,0,63,25.71595155,12.78644343,1363.035088,156.8947368,2,130.0,59
131,1,0,64,28.42525679,14.19186895,1368.911111,184.6888889,2,130.0,61
131,1,0,69,53.36024241,-16.33072759,1349.69802,208.7524752,2,130.0,63
131,1,0,71,55.52680817,-18.7018173,1357.066667,213.5422222,2,130.0,64
131,1,0,88,63.15074195,36.39306949,145.7727273,688.2878788,5,130.0,81
131,1,0,89,35.0204827,35.86489833,139.2112676,693.1056338,5,130.0,83
131,1,0,93,34.96810567,33.05887392,159.012987,721.1233766,5,130.0,89
131,1,0,94,58.02256976,37.64835392,179.0125,733.0291667,5,130.0,90
131,1,0,99,29.0353928,34.25891335,178.8611111,745.8611111,5,130.0,93
131,1,0,103,31.60173002,28.31131044,199.0833333,747.6666667,5,130.0,94
131,1,0,104,29.60553406,3.565288707,212.8650794,761.0555556,5,130.0,95
131,1,0,105,63.34583604,53.15651977,192.7744361,769.6315789,5,130.0,99
131,1,0,110,26.01550913,55.59134458,198.0,764.1392405,5,130.0,93
131,1,0,112,25.02204302,41.59421892,227.2912621,778.4466019,5,130.0,103
131,1,0,113,31.41221111,42.83181905,226.152,789.192,5,130.0,104
131,1,0,114,31.50358616,43.67956638,246.7936508,799.3492063,5,130.0,105
131,1,0,115,36.53539799,50.47668237,250.2515337,813.3128834,5,130.0,110
131,0,1,6,31.27846194,-29.69545149,1317.708661,15.5984252,24,130.0,7
131,0,1,13,60.73468512,-36.40995309,372.9459459,38.64864865,18,130.0,13
131,0,1,106,25.01966029,-8.972639126,1263.368932,29.37864078,27,0.0,0
131,0,1,18,39.21945862,-39.28915324,364.684466,32.27184466,18,130.0,106
131,0,1,14,30.06493677,-0.654497903,1311.767241,45.56896552,24,130.0,22
131,0,1,9,38.72440981,8.417416206,353.3287037,66.2962963,18,130.0,15
131,0,1,10,25.22635333,11.62889813,1334.346667,59.98666667,26,130.0,8
131,0,1,35,22.32766882,12.16535094,1341.261364,84.25,26,130.0,31
131,0,1,82,40.56927593,-39.53817874,1348.786585,347.5487805,25,130.0,84
131,0,1,85,47.39112118,-39.47084913,1351.401099,356.989011,23,130.0,96
131,0,1,100,48.10251773,-67.0446302,383.3004292,482.6008584,8,130.0,82
131,0,1,107,55.26003165,-65.96990166,345.2188366,490.1024931,9,130.0,85
131,0,1,91,46.18754672,-64.42052021,376.7509025,496.166065,9,130.0,100
131,0,1,97,20.88764964,-67.02748272,349.6578947,499.4605263,9,130.0,107
131,0,1,101,62.65287226,-40.78599601,300.8291572,523.3416856,9,130.0,85
131,0,1,108,19.3583172,-64.25785349,328.6285714,508.4285714,9,130.0,91
131,0,1,98,49.9499059,-70.47271392,333.9259259,515.986532,9,130.0,97
131,0,1,109,54.21688216,-58.03772749,1026.568627,706.3594771,11,130.0,98
131,0,1,111,49.31982657,-38.39432533,1000.161172,714.003663,11,130.0,102
131,0,1,116,46.83216959,-39.23041433,992.1301115,740.8438662,11,130.0,111
132,1,0,26,28.07680687,3.656001877,1335.648649,16.73873874,2,131.0,26
132,1,0,1,25.9211318,-28.66619094,1323.707865,19.04494382,2,131.0,2
132,1,0,2,24.57889106,5.936489691,1344.25,20.60576923,2,131.0,1
132,1,0,16,24.33196962,-0.524785094,1328.968254,33.01587302,2,131.0,16
132,1,0,4,62.02813459,4.678286274,1321.938272,62.13168724,2,131.0,25
132,1,0,25,26.23660229,15.80061886,1347.794872,46.00854701,2,131.0,4
132,1,0,24,29.44652446,16.66085016,1339.954955,48.9009009,2,131.0,24
132,1,0,27,25.42829044,6.894937604,1328.463768,60.49275362,2,131.0,27
132,1,0,5,42.98354016,-49.55997977,1054.792453,76.79716981,1,131.0,5
132,1,0,29,21.77181372,-36.27698127,1037.238095,81.12380952,1,131.0,29
132,1,0,30,23.04424416,17.76237224,1333.375,83.84722222,2,131.0,34
132,1,0,34,38.79617091,85.13274102,1081.75625,77.71875,1,131.0,30
132,1,0,36,50.39593265,85.10515535,1078.099502,86.0,1,131.0,36
132,1,0,37,55.27530821,-82.0770741,1048.657258,95.49596774,1,131.0,37
132,1,0,40,60.71922616,21.2404307,1337.480469,116.1328125,2,131.0,40
132,1,0,42,26.29483275,19.81485029,1343.149425,108.7471264,2,131.0,42
132,1,0,47,24.22616232,19.45768668,1352.0,109.3368421,2,131.0,47
132,1,0,43,31.96550431,80.02379704,254.858156,103.751773,3,131.0,43
132,1,0,44,26.91880436,69.86825432,283.9223301,110.3203883,3,131.0,44
132,1,0,48,26.22237812,1.221396789,301.6212121,118.4318182,3,131.0,48
132,1,0,52,22.25549941,76.44025916,261.53,113.58,3,131.0,52
132,1,0,53,25.5188892,74.66733155,283.4598214,123.8258929,3,131.0,53
132,1,0,55,24.25919509,30.15446593,1354.060976,132.7682927,2,131.0,55
132,1,0,57,25.32763896,28.44355094,1363.54717,134.1509434,2,131.0,57
132,1,0,58,27.4211695,15.38318164,309.9032258,144.7016129,3,131.0,58
132,1,0,59,26.0688684,21.77376433,301.5480769,145.625,3,131.0,59
132,1,0,61,24.22981921,9.114707234,1353.846939,152.3367347,2,131.0,61
132,1,0,63,26.74125028,7.983053912,1363.581197,158.2649573,2,131.0,63
132,1,0,64,21.75349674,19.46890999,1358.674157,174.988764,2,131.0,61
132,1,0,69,28.04048126,7.711241421,1370.309524,186.8809524,2,131.0,64
132,1,0,71,53.86199007,-16.41879851,1350.62381,209.1428571,2,131.0,69
132,1,0,72,23.75560983,-9.944685065,1362.05618,201.3258427,2,131.0,71
132,1,0,74,29.30059567,-28.68531166,1353.694656,226.0,2,131.0,71
132,1,0,90,65.5225625,36.63666265,145.387218,686.8345865,5,131.0,88
132,1,0,92,35.86947648,36.03361139,139.239726,692.3219178,5,131.0,89
132,1,0,95,36.40398997,33.3677403,159.5419355,721.1096774,5,131.0,93
132,1,0,99,60.69631211,37.62796409,179.952,733.196,5,131.0,94
132,1,0,104,30.42383511,32.56849046,179.4778761,745.4778761,5,131.0,99
132,1,0,105,31.97525472,29.23663907,199.8515625,747.703125,5,131.0,103
132,1,0,110,30.64369989,3.769598666,213.859375,761.65625,5,131.0,104
132,1,0,112,65.25296495,53.04048121,193.9028777,770.3741007,5,131.0,105
132,1,0,113,24.28459726,56.33684613,199.1,764.8,5,131.0,110
132,1,0,114,25.91104066,40.19832789,228.635514,778.7570093,5,131.0,112
132,1,0,115,32.42441948,41.15123967,227.6861314,790.0,5,131.0,113
132,1,0,117,31.84809176,45.1428567,248.5736434,800.3643411,5,131.0,114
132,1,0,118,37.12807431,50.29908044,252.8988095,814.8690476,5,131.0,115
132,0,1,6,31.8527032,-30.2014268,1317.666667,14.09848485,24,131.0,6
132,0,1,13,62.11886264,-35.98843785,373.7016393,39.11803279,18,131.0,13
132,0,1,106,39.97244622,-39.11428369,365.5311005,32.64114833,18,131.0,18
132,0,1,18,26.18712311,-8.631965946,1263.981651,31.16513761,27,131.0,106
132,0,1,14,30.09829059,-1.96105826,1312.788136,44.48305085,24,131.0,14
