ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50
64,48,150,255,236,296,219,281,226.50666666666663,288.1,1.207002150408396,160,0.8851621621468038,13.81976597885342,1,0.5882352941176471,0.8284989381846952,20.40615761007395,18.867962264113206,4.47213595499958,2.262414782126793,2.23606797749979,8.6,9.494631139844769,51.48011851380705,47.698484809834994,0.9375,226.50666666666663,288.1,0,27.241057690719384,10.270039826967652,40,5.0,92.8909952606635,18.62587958987294,44,48,63.0,47
64,49,252,572,326,309,304,283,314.8452380952381,295.4563492063492,1.667587117491404,270,0.9579352128465068,17.91246396432554,1,0.4405594405594406,0.5996688206037036,33.713210302533064,31.240998703626616,4.47213595499958,2.373551647884733,2.23606797749979,8.924215287469808,9.67517025571764,37.40971227085483,72.66904755831213,0.9333333333333332,314.8452380952381,295.4563492063492,0,113.96100004292302,8.825098182833772,50,3.0,100.0,20.19897684669112,42,49,63.0,48
64,50,268,744,319,315,295,284,306.60074626865674,298.6044776119403,2.024345231018436,295,0.9731024577680916,18.47236308621676,1,0.3602150537634409,0.4939868875512435,38.96183179081528,35.805027579936315,4.242640687119285,2.24932062873833,2.23606797749979,8.333094209864273,8.975744566654294,36.43499784661877,82.5685424949238,0.9084745762711864,306.60074626865674,298.6044776119403,0,140.42312062164518,8.825098182833772,49,6.0,100.0,16.13863156992411,47,50,63.0,49
64,51,181,342,250,312,231,294,240.0828729281768,302.3425414364641,1.290773195440452,188,0.9138758929588332,15.180789096653193,1,0.5292397660818714,0.7747294439739035,24.01340568106405,22.20360331117452,5.0,2.3620438229414367,2.23606797749979,8.48528137423857,9.749290470643434,44.68972037705287,54.18376618407357,0.9627659574468084,240.0828729281768,302.3425414364641,0,164.07849598074074,18.09922807352413,53,4.0,100.0,19.676467239432565,48,51,63.0,47
64,52,252,589,301,325,282,294,290.52777777777777,309.48015873015873,1.971413972832997,282,0.9698208616656953,17.91246396432554,1,0.4278438030560271,0.5072501330417994,36.73354052724895,33.28663395418648,4.242640687119285,2.2138150182356195,2.0,8.430010434270464,8.956319412874135,26.85640986725414,79.01219330881976,0.8936170212765957,290.52777777777777,309.48015873015873,0,157.7931864891966,11.560713703752008,55,6.0,100.0,16.063146050292694,47,52,63.0,51
64,53,264,594,265,329,247,296,255.6856060606061,311.5151515151515,2.006989136898813,293,0.971477346984299,18.333991376950163,1,0.4444444444444444,0.4982588005160773,38.09581373099911,34.539832078341085,4.47213595499958,2.2455173184385573,2.0,8.534918135881966,9.033750869779624,22.97192852107236,81.59797974644665,0.9010238907849828,255.6856060606061,311.5151515151515,0,113.6090430021057,18.09922807352413,51,7.0,100.0,18.38720652462624,59,53,63.0,50
64,54,279,608,286,343,270,305,277.8494623655914,323.7383512544803,2.307292043791437,318,0.9796533851573966,18.84764794294265,1,0.4588815789473684,0.4334085070378688,42.795001436993815,38.60051813123757,4.123105625617661,2.1683072988869183,2.0,8.309620480570718,8.588824047141307,15.653633027756287,89.94112549695427,0.8773584905660378,277.8494623655914,323.7383512544803,0,175.98429729546635,8.31545687863365,56,6.0,100.0,8.660546856987995,55,54,63.0,52
64,55,234,464,294,335,278,306,285.64102564102564,319.9572649572649,1.7315188619287678,259,0.9573537364013632,17.26088217525478,1,0.5043103448275862,0.5775276388765891,32.29379531458486,30.083217912982647,4.47213595499958,2.288070128792865,2.118033988749895,9.09907157067554,9.330270640524144,21.863928555890094,71.35533905932738,0.9034749034749034,285.64102564102564,319.9572649572649,0,140.89172836774128,8.660546856987995,54,5.0,100.0,11.560713703752008,52,55,63.0,53
64,56,317,656,279,348,263,307,270.1324921135647,326.8359621451104,2.379306664245855,365,0.9816269299885924,20.090219901261573,1,0.4832317073170731,0.4202905052245377,47.36982728001867,42.05948168962618,5.0,2.253402347070386,2.0,8.83909809722767,9.038650921364653,15.73325335544265,97.35533905932738,0.8684931506849315,270.1324921135647,326.8359621451104,0,168.1355966417271,8.31545687863365,54,6.0,100.0,16.89423524195059,59,56,63.0,56
64,57,280,665,331,326,296,307,312.4642857142857,316.7107142857143,2.122877921526805,307,0.9757617804924782,18.881394877652596,1,0.4210526315789473,0.4710586463119768,40.94872011079418,37.16180835212409,4.242640687119285,2.228952357534197,2.0,8.440239751264388,8.96103098922671,67.5209256247785,86.42640687119285,0.9120521172638436,312.4642857142857,316.7107142857143,0,10.31872584025563,9.399806592041374,60,6.0,100.0,17.284161860160232,61,57,63.0,55
64,58,241,575,346,332,323,307,333.89211618257264,319.15767634854774,1.6879302588217984,264,0.95498987504148,17.517155313611116,1,0.4191304347826087,0.5924415388453405,32.43936257182683,29.73213749463701,4.47213595499958,2.355511115427574,2.23606797749979,8.706507835436925,9.622760512654684,40.71367937850796,71.49747468305833,0.9128787878787878,333.89211618257264,319.15767634854774,0,107.76433000148324,21.09840961624017,60,6.0,100.0,21.443289778156387,63,58,63.0,54
64,59,315,722,263,350,244,312,253.4952380952381,329.77142857142854,2.185542988545255,357,0.976746537335613,20.02674353437364,1,0.4362880886426593,0.4575521988087829,44.35028118512687,39.92492955535426,4.47213595499958,2.3121987229877154,2.23606797749979,9.221010087134005,9.508580494367653,19.48556677022545,93.01219330881976,0.8823529411764706,253.4952380952381,329.77142857142854,0,73.15217409764905,16.89423524195059,56,4.0,88.05147058823529,18.38720652462624,53,59,63.0,57
64,60,207,405,328,334,301,319,313.9323671497585,325.9951690821256,1.7315266965175482,229,0.9585680109801358,16.23454913941803,1,0.5111111111111111,0.5775250257539795,30.77108068142916,28.231188426986208,4.123105625617661,2.176783444942383,2.0,8.098622864888345,8.765566096711458,70.07736936778598,67.11269837220809,0.9039301310043668,313.9323671497585,325.9951690821256,0,157.84820757552052,8.210870091866871,61,4.0,100.0,9.399806592041374,57,60,63.0,58
64,61,306,702,332,343,293,325,312.062091503268,333.9901960784314,2.30685775094598,347,0.9793507736034944,19.738573927438622,1,0.4358974358974359,0.4334901012383305,44.780536364587206,40.49691346263317,4.47213595499958,2.244882220704685,2.0,8.459406092237773,9.05320941938779,70.77196639050432,94.18376618407356,0.8818443804034583,312.062091503268,333.9901960784314,0,129.44629952018673,8.210870091866871,60,6.0,100.0,13.36631115274967,64,61,63.0,59
64,62,269,510,274,363,259,329,266.7472118959108,345.1263940520446,1.9183151025904737,296,0.9692736163181456,18.5067943613625,1,0.5274509803921569,0.521290792450943,37.72468311067684,34.48187929913333,4.47213595499958,2.308702642339325,2.0,8.550974855796031,9.279708972645691,14.91429200327008,80.5269119345812,0.9087837837837838,266.7472118959108,345.1263940520446,0,51.28147264725629,18.601075815506903,56,5.0,74.68139337298216,20.282745734358176,59,62,63.0,60
64,63,306,532,366,343,328,329,346.6993464052288,336.3562091503268,2.026914279899678,351,0.973088563111855,19.738573927438622,1,0.575187969924812,0.4933607750049966,42.133756822385024,38.07886552931954,5.0,2.3772312056103044,2.0,9.422378222724042,9.708942238946763,79.78352835410148,88.2842712474619,0.8717948717948718,346.6993464052288,336.3562091503268,0,86.44761861407912,21.443289778156387,58,6.0,66.01027397260275,25.635039178757253,66,63,63.0,61
64,64,207,336,314,347,286,335,300.07729468599035,339.90821256038646,1.7065764347252683,228,0.9564546681049494,16.23454913941803,1,0.6160714285714286,0.5859684803165491,30.359072232596407,28.16025568065745,4.47213595499958,2.21095801912578,2.0,8.488746876271655,8.861233746386018,77.0553058397066,66.62741699796952,0.9078947368421052,300.07729468599035,339.90821256038646,0,158.36863565205462,11.585481506340766,65,6.0,100.0,13.36631115274967,61,64,63.0,62
64,65,170,320,303,357,283,341,292.31176470588235,348.5058823529412,1.3620129045774327,184,0.9131378001597644,14.712264360219256,1,0.53125,0.7342074341874552,23.300359411198738,21.40093455903269,4.47213595499958,2.2657002807499125,2.23606797749979,8.683858357501828,9.49841538929406,53.92283429047455,53.941125496954285,0.9239130434782608,292.31176470588235,348.5058823529412,0,77.19656860473523,11.585481506340766,64,5.0,100.0,20.94791151427089,67,65,63.0,63
64,66,209,432,337,360,313,342,325.22966507177034,350.3636363636364,1.568535108921648,228,0.940322322086092,16.312788383647018,1,0.4837962962962963,0.6375375305991652,28.22270334205257,26.0768096208106,4.47213595499958,2.3189891667625826,2.23606797749979,8.875203139603666,9.60376465373775,58.48603544938637,64.18376618407356,0.9166666666666666,325.22966507177034,350.3636363636364,0,80.99527593230025,16.879545033091084,67,4.0,93.08176100628933,21.01129554442313,61,66,63.0,64
64,67,182,336,322,367,301,351,310.5824175824176,358.75274725274727,1.3971057150316433,198,0.9178699970609874,15.222667215103916,1,0.5416666666666666,0.7157654494150795,24.34264926804875,22.20360331117452,4.47213595499958,2.2998833561527703,2.23606797749979,8.74642784226795,9.661139287844223,59.4613601816154,56.52691193458118,0.9191919191919192,310.5824175824176,358.75274725274727,0,120.9130334961512,16.879545033091084,66,4.0,81.15124153498871,20.94791151427089,65,67,63.0,63
65,1,362,1188,254,140,218,107,234.10773480662985,121.7707182320442,2.383365731594391,438,0.9776918540432314,21.468877828012552,1,0.3047138047138047,0.4195747160176856,49.86809417514375,44.68780594300866,5.0,2.340451996057156,2.23606797749979,10.479657607488454,10.474512562866604,-48.146292681658,104.12489168102783,0.8264840182648402,234.10773480662985,121.7707182320442,0,17.844088475217998,28.430835233767493,3,5.0,62.8245067497404,32.60672571202282,2,1,64.0,1
65,2,315,592,214,158,198,121,206.168253968254,138.58095238095237,2.0592248757716947,357,0.9735159367115984,20.02674353437364,1,0.5320945945945946,0.4856196191905704,42.93481758112552,37.94733192202055,4.47213595499958,2.374402195545725,2.0,9.142192927121451,9.81572199113218,13.6417004411408,90.2842712474619,0.8823529411764706,206.168253968254,138.58095238095237,0,20.75311103279146,10.32619538876092,3,5.0,64.06869220607662,27.262717523844717,4,2,64.0,2
65,3,266,444,222,162,210,125,215.40977443609023,143.18796992481202,2.142548543086881,302,0.9787023527285306,18.403307281560924,1,0.5990990990990991,0.4667338825188287,41.19142525425813,36.87817782917155,4.0,2.184831135071407,2.0,7.89115139065715,8.455959013007744,9.855510580044088,84.62741699796952,0.8807947019867549,215.40977443609023,143.18796992481202,0,147.50674670759008,10.32619538876092,2,4.0,100.0,17.982716837825645,4,3,64.0,3
65,4,353,630,232,182,218,137,224.6742209631728,158.60056657223797,2.396843813452929,395,0.983571944198218,21.200319792199185,1,0.5603174603174603,0.4172153372644607,50.79202225078765,45.12205669071391,4.47213595499958,2.3236937482486315,2.0,8.703866636714295,9.168801434896746,-10.84361216017031,103.11269837220809,0.8936708860759494,224.6742209631728,158.60056657223797,0,146.8206717650952,14.260339241780636,5,6.0,100.0,17.982716837825645,3,4,64.0,4
65,5,252,544,247,181,230,149,237.5119047619048,164.8095238095238,1.930290925991772,285,0.9671729879675222,17.91246396432554,1,0.4632352941176471,0.5180566237631802,36.28028675999126,33.24154027718932,4.47213595499958,2.2450733884438625,2.0,8.826561998950185,9.21950627822136,20.544307939052405,78.18376618407356,0.8842105263157894,237.5119047619048,164.8095238095238,0,107.37443596741824,14.260339241780636,4,5.0,100.0,16.757294923115445,8,5,64.0,5
65,6,301,806,210,189,184,158,196.2890365448505,172.31893687707642,1.9280067929902125,322,0.9730075996694296,19.576646877473276,1,0.3734491315136476,0.5186703717205609,41.28780381796597,38.28837943815329,4.47213595499958,2.374230077408742,2.23606797749979,8.785683541655574,9.528113343352285,-39.71104079175306,85.39696961966999,0.9347826086956522,196.2890365448505,172.31893687707642,0,45.80046938280153,9.110654911577493,7,4.0,100.0,30.770357090823,15,6,64.0,6
65,7,279,750,218,191,193,161,204.88530465949825,175.336917562724,1.889741522848149,305,0.970731445232178,18.84764794294265,1,0.372,0.5291728989967034,39.051680429704106,35.608987629529715,4.242640687119285,2.325349933107296,2.23606797749979,8.834544715369823,9.378947157262642,-39.55992161328766,81.39696961966999,0.9147540983606556,204.88530465949825,175.336917562724,0,119.22452369331064,9.110654911577493,6,8.0,100.0,25.277229155779853,15,7,64.0,7
65,8,262,594,245,198,227,165,235.05343511450383,181.3854961832061,2.051449940174072,292,0.9726445815103596,18.26441241104166,1,0.441077441077441,0.4874601034208746,38.40484490586791,34.92849839314596,4.47213595499958,2.216174747276896,2.0,8.203711657277589,8.921381661047304,22.1137897182213,82.18376618407356,0.8972602739726028,235.05343511450383,181.3854961832061,0,141.87560419971908,13.99155321825146,9,5.0,100.0,16.757294923115445,5,8,64.0,8
65,9,340,1015,243,206,208,177,224.89411764705883,191.0058823529412,2.178101456255087,371,0.9798550647265656,20.8062837914404,1,0.334975369458128,0.4591154361190077,47.09845374819401,42.80186911806539,4.47213595499958,2.3585790807477216,2.23606797749979,8.794969309128648,9.406028428205282,51.3969785069848,96.46803743153546,0.9164420485175202,224.89411764705883,191.0058823529412,0,163.2533029948402,8.27992969172932,12,6.0,100.0,13.99155321825146,8,9,64.0,10
65,10,226,459,286,204,269,177,277.1946902654867,190.53097345132744,1.6369811147219404,246,0.9516106651117516,16.96325844612841,1,0.4923747276688453,0.6108805966096079,30.832287527678016,28.231188426986208,4.47213595499958,2.3217160308689024,2.23606797749979,8.497058314499201,9.474955198657057,-26.21860744393928,68.18376618407356,0.91869918699187,277.1946902654867,190.53097345132744,0,79.03194590742976,20.8582021543764,14,6.0,95.1501154734411,21.94448778511532,16,10,64.0,11
65,11,307,351,185,218,176,179,179.74267100977198,198.40390879478824,1.923459425770884,321,0.9764337662291168,19.77080019204319,1,0.8746438746438746,0.5198965918395809,43.1309258899935,38.2099463490856,5.0,2.417966502250435,2.0,8.0,9.30839929142517,1.5883027931279452,86.14213562373095,0.956386292834891,179.74267100977198,198.40390879478824,0,13.22353994755596,12.012234834347606,13,4.0,77.8443113772455,23.413586718196047,17,11,64.0,9
65,12,337,1102,240,213,202,184,220.7774480712166,198.1899109792285,2.395031752759662,387,0.9823968374913375,20.71428798138497,1,0.3058076225045372,0.4175309988469904,48.7768212037607,44.10215414239989,4.242640687119285,2.26529171192128,2.23606797749979,8.9012597241732,9.111799212916678,52.24473956786004,100.71067811865476,0.8708010335917312,220.7774480712166,198.1899109792285,0,129.8712872282374,8.27992969172932,9,5.0,100.0,11.735557351116448,15,12,64.0,13
65,13,283,360,195,224,185,188,189.5053003533569,205.4028268551237,1.854628731082816,308,0.9690959414321424,18.982275710779543,1,0.7861111111111111,0.5391914744123234,38.78831398191427,35.12833614050059,5.0,2.381842451286888,2.0,8.819733119981143,9.568461198366878,-3.503977787034434,81.21320343559643,0.9188311688311688,189.5053003533569,205.4028268551237,0,153.58136553149492,12.012234834347606,11,8.0,100.0,12.03766938690294,17,13,64.0,12
65,14,261,638,273,211,244,189,258.2528735632184,199.26436781609195,1.7762067543683835,278,0.9646537704512996,18.229523339239496,1,0.4090909090909091,0.5629975212855208,35.76434545257799,32.7566787083184,4.47213595499958,2.337355920918832,2.23606797749979,8.597853041491051,9.42464153678259,54.861670229323536,76.32590180780451,0.9388489208633094,258.2528735632184,199.26436781609195,0,104.30750261408978,11.435909929326307,18,5.0,100.0,20.8582021543764,10,14,64.0,14
65,15,234,504,222,211,198,190,209.22222222222223,200.23931623931625,1.5922884666598385,253,0.9540646707199538,17.26088217525478,1,0.4642857142857143,0.6280269065175805,31.928143903198105,29.206163733020468,4.47213595499958,2.3501439996503337,2.23606797749979,9.006048572547735,9.565695576217168,51.73665764965418,68.42640687119285,0.924901185770751,209.22222222222223,200.23931623931625,0,147.90608458314784,10.567799996466109,17,6.0,100.0,11.735557351116448,12,15,64.0,15
65,16,281,360,288,230,278,194,282.423487544484,211.84341637010675,1.8566845834861168,303,0.9683208274718867,18.91508160359296,1,0.7805555555555556,0.5385944435012201,38.20265922902404,35.22782990761707,5.0,2.409963379955796,2.0,8.76984106808958,9.539562398176749,2.9198396676159417,80.97056274847714,0.9273927392739274,282.423487544484,211.84341637010675,0,72.76410009904622,21.94448778511532,10,6.0,100.0,22.13748190227022,18,16,64.0,16
65,17,160,315,210,218,195,197,201.3875,207.33125,1.5106835612480072,173,0.9427241174005964,14.27299292922217,1,0.5079365079365079,0.6619519968654979,24.86641461627606,23.323807579381203,4.242640687119285,2.099733498893679,2.0,7.888934916555407,8.294775411754825,29.444301776248142,55.11269837220809,0.9248554913294798,201.3875,207.33125,0,128.63038438431238,10.567799996466109,15,5.0,100.0,12.03766938690294,13,17,64.0,18
65,18,325,972,279,224,243,197,260.32615384615383,210.51076923076923,2.267181012848561,366,0.9791716875379176,20.34214472564109,1,0.3343621399176955,0.4410763826676401,45.848439807880766,41.340053217188775,4.47213595499958,2.302562989516089,2.23606797749979,9.01326887523185,9.30879225984668,56.646373608417285,96.22539674441616,0.8879781420765027,260.32615384615383,210.51076923076923,0,166.32208308451658,9.93193544316846,20,5.0,100.0,11.435909929326307,14,18,64.0,17
65,19,266,725,234,237,209,208,221.38345864661653,221.8496240601504,1.913820619771211,289,0.9699688014268768,18.403307281560924,1,0.3668965517241379,0.5225150098547614,37.77676623312255,34.20526275297414,4.47213595499958,2.2799769825185114,2.23606797749979,8.463717727245957,9.18841888284246,40.98377146108426,79.9827560572969,0.9204152249134948,221.38345864661653,221.8496240601504,0,153.1352257510617,7.873749813535361,23,7.0,100.0,14.28735997356509,21,19,64.0,21
65,20,342,1025,280,234,239,209,259.766081871345,220.42690058479533,2.5442872372640544,390,0.9836862806555264,20.867389014906145,1,0.3336585365853659,0.3930373840476159,50.25410533127629,45.17742799230607,4.242640687119285,2.2351248639459262,2.23606797749979,8.533796814630314,9.040335203762016,61.88644335027559,104.5685424949238,0.8769230769230769,259.766081871345,220.42690058479533,0,159.23138027555683,9.93193544316846,18,8.0,100.0,16.541164999086845,25,20,64.0,20
65,21,238,464,250,226,221,210,234.890756302521,217.1932773109244,1.7873055516631111,259,0.961445062755431,17.407785949022028,1,0.5129310344827587,0.5595014232846123,33.35639224556531,31.304951684997057,4.47213595499958,2.2745643474798363,2.0,8.727680894321438,9.172910302791086,67.48411106306236,73.11269837220809,0.918918918918919,234.890756302521,217.1932773109244,0,107.33169547446776,14.28735997356509,19,6.0,100.0,17.973914838319104,26,21,64.0,19
65,22,276,744,218,243,194,212,205.30434782608697,226.75,2.021846421452265,303,0.9752485848812444,18.746042631630413,1,0.3709677419354839,0.4945974082847071,40.40610989893028,36.61966684720111,4.47213595499958,2.250231795958685,2.23606797749979,8.4,8.934246637898289,36.86640830182921,83.74011537017762,0.9108910891089108,205.30434782608697,226.75,0,21.011143883450817,10.62490192761575,23,5.0,100.0,16.809267953445445,19,22,64.0,23
65,23,195,462,227,239,206,217,215.9025641025641,227.5025641025641,1.6027349716696138,210,0.9519372061204032,15.7569575497098,1,0.422077922077922,0.6239334747642475,28.64949411789348,26.248809496813376,4.242640687119285,2.207578781688586,2.23606797749979,7.964861856318909,8.775146692666008,40.49510356534018,62.66904755831214,0.9285714285714286,215.9025641025641,227.5025641025641,0,130.05303435831073,7.873749813535361,19,5.0,100.0,10.62490192761575,22,23,64.0,24
65,24,329,875,202,253,177,218,189.419452887538,234.6838905775076,2.0726267048241307,368,0.9751051140836636,20.46694433025772,1,0.376,0.4824795500668092,44.184409921074966,39.96248240537617,5.0,2.3960173673419223,2.23606797749979,9.132794875516868,9.797589431380128,32.52826152922767,92.5685424949238,0.8940217391304348,189.419452887538,234.6838905775076,0,55.15738626663184,17.75602734016263,22,4.0,78.41634738186463,22.75344519767077,28,24,64.0,22
65,25,316,961,281,252,250,221,264.75,236.1993670886076,2.0189639006231825,326,0.9772151336360956,20.0585068271871,1,0.3288241415192507,0.4953035562901028,43.78869890970707,40.311288741492746,4.242640687119285,2.3781866905615687,2.23606797749979,7.7781745930520225,9.294204992847972,44.93568336485139,89.53910524340094,0.9693251533742332,264.75,236.1993670886076,0,179.09769288493237,16.541164999086845,20,6.0,100.0,17.081295963706086,35,25,64.0,25
65,26,257,630,261,243,231,222,245.54474708171207,231.66926070038912,1.859653853844692,284,0.9659374453629084,18.08929415419344,1,0.4079365079365079,0.5377344810339713,36.04018621613708,32.7566787083184,4.47213595499958,2.289966068249552,2.23606797749979,8.817245614403577,9.326323631782218,58.225325723620365,77.49747468305833,0.9049295774647887,245.54474708171207,231.66926070038912,0,135.43762799378135,17.973914838319104,21,6.0,100.0,18.030586260881936,30,26,64.0,27
65,27,266,682,318,246,287,224,302.47744360902254,233.92105263157896,1.9585335939882251,293,0.9704214353764234,18.403307281560924,1,0.3900293255131964,0.5105860849512761,37.92068408034315,34.40930106817051,4.47213595499958,2.2719014884730937,2.23606797749979,8.395701571521512,9.154703276286051,57.66672994035853,80.91168824543142,0.9078498293515358,302.47744360902254,233.92105263157896,0,23.27050778063556,8.217270778399346,29,4.0,100.0,18.5927398460244,31,27,64.0,26
65,28,361,1152,225,264,193,228,209.39335180055403,245.5817174515236,2.2465916255576674,403,0.98092888608177,21.43920417481474,1,0.3133680555555556,0.445118725016066,49.67727786429376,44.82186966202994,5.0,2.3819554110235326,2.23606797749979,9.058078189539152,9.655622158230322,39.871725613624086,100.95331880577405,0.8957816377171216,209.39335180055403,245.5817174515236,0,32.05157769999541,19.215244744937063,23,6.0,100.0,19.2705354278812,22,28,64.0,29
65,29,279,726,315,252,282,230,297.494623655914,240.4551971326165,2.084934939070281,311,0.9743103719080252,18.84764794294265,1,0.384297520661157,0.4796312735043532,40.194555190306765,36.359317925395686,4.242640687119285,2.2480565314080128,2.23606797749979,8.597853041491051,9.05219391933575,58.37677618763261,85.49747468305833,0.8971061093247589,297.494623655914,240.4551971326165,0,140.34854656179436,8.217270778399346,27,6.0,100.0,11.511210338909857,31,29,64.0,28
65,30,299,792,255,268,233,232,242.96989966555185,249.51505016722408,2.228112746763746,341,0.9769164698783775,19.511499785403828,1,0.3775252525252525,0.4488103223018962,43.066249919399816,38.48376280978771,4.47213595499958,2.261661311575593,2.23606797749979,8.754446449681021,9.199883521484947,25.268276407055826,91.49747468305831,0.8768328445747801,242.96989966555185,249.51505016722408,0,94.49021641358569,10.201919315663712,32,5.0,100.0,13.474115251654869,33,30,64.0,31
65,31,247,609,301,254,272,233,286.2793522267207,243.04858299595145,1.8649681585086848,269,0.9675572991969648,17.733870630789692,1,0.4055829228243021,0.5362021841700754,35.49670387268337,32.7566787083184,4.242640687119285,2.246744346748741,2.23606797749979,8.403430671982933,8.968301963704308,58.53392480766687,76.08326112068522,0.9182156133828996,286.2793522267207,243.04858299595145,0,91.09769999114415,11.511210338909857,29,5.0,100.0,12.63501704363368,36,31,64.0,30
65,32,373,1260,253,282,225,237,238.57372654155492,258.7211796246649,2.7385080366897467,429,0.9870282731415734,21.792621462004423,1,0.296031746031746,0.3651623389824993,55.51846595402752,49.73932046178355,4.242640687119285,2.231992543375,2.23606797749979,8.853733734208943,8.913297012141827,29.975529326491387,113.29646455628163,0.8694638694638694,238.57372654155492,258.7211796246649,0,94.98531903431096,10.201919315663712,30,6.0,100.0,12.424595933055729,34,32,64.0,32
65,33,293,792,268,271,244,238,255.54607508532425,254.35153583617748,2.007914606711906,322,0.9738791647890712,19.314740138231286,1,0.369949494949495,0.4980291475829076,41.07904681280771,36.89173349139343,4.47213595499958,2.31343211790397,2.23606797749979,8.602325267042627,9.327691390874982,34.685279013684664,85.9827560572969,0.9099378881987578,255.54607508532425,254.35153583617748,0,151.74358020832523,13.474115251654869,30,7.0,100.0,14.206130186692048,35,33,64.0,34
65,34,246,589,237,270,218,239,226.9390243902439,254.3617886178862,1.989663647433629,271,0.9727735356781544,17.697935698969246,1,0.4176570458404074,0.5025975125443196,37.16974574773484,33.61547262794322,4.242640687119285,2.173648152920657,2.0,8.049844718999243,8.614376129277698,26.958332102063604,78.42640687119285,0.9077490774907748,226.9390243902439,254.3617886178862,0,37.36245231405382,12.424595933055729,32,6.0,100.0,16.74753222721504,30,34,64.0,33
65,35,258,651,286,263,255,242,269.63953488372096,252.56589147286823,1.9492928785665316,283,0.9681173102041066,18.12445316531431,1,0.3963133640552995,0.5130065425239633,36.61358986522722,33.28663395418648,4.47213595499958,2.2598812782150994,2.23606797749979,8.558396686655383,9.171603678052948,60.67750917495226,79.49747468305833,0.911660777385159,269.63953488372096,252.56589147286823,0,80.58728225351672,14.206130186692048,33,5.0,100.0,17.081295963706086,25,35,64.0,35
65,36,163,342,299,265,280,247,288.88957055214723,255.4110429447853,1.4333125667160842,177,0.9225672094480952,14.406180819073164,1,0.4766081871345029,0.697684526893626,23.43059536129024,21.2602916254693,4.242640687119285,2.180364115572045,2.23606797749979,8.372415728614016,9.040377064633514,48.07849612009208,54.18376618407356,0.9209039548022598,288.88957055214723,255.4110429447853,0,153.3573830178339,12.63501704363368,31,6.0,100.0,12.831298232012092,39,36,64.0,36
65,37,293,700,347,271,312,251,328.67576791808875,260.80204778157,2.095623716839042,339,0.9740396058353537,19.314740138231286,1,0.4185714285714286,0.4771849029788427,41.61734009611594,37.16180835212409,4.47213595499958,2.2853856271584325,2.23606797749979,9.128525929896773,9.42123618744482,65.1731636966219,87.84062043356595,0.8643067846607669,328.67576791808875,260.80204778157,0,56.73653513853108,16.459490885165906,38,7.0,80.58479532163743,19.23983724289697,45,37,64.0,37
65,38,257,600,328,273,298,253,312.2645914396888,262.0622568093385,1.876158781034336,284,0.96643578696869,18.08929415419344,1,0.4283333333333333,0.5330039280836854,36.22322403623693,33.12099032335839,4.47213595499958,2.2759921623433232,2.23606797749979,8.879175784456345,9.306046559217869,60.017733305809976,77.84062043356595,0.9049295774647887,312.2645914396888,262.0622568093385,0,144.54637755756076,8.51224154030215,40,6.0,100.0,16.459490885165906,37,38,64.0,38
65,39,302,741,305,278,266,259,285.6291390728477,267.8211920529801,2.3494711759742377,338,0.9808436873589504,19.60913925979463,1,0.407557354925776,0.4256276945322972,45.06040524996275,40.85339643163099,4.123105625617661,2.21062772895654,2.0,8.030961982537553,8.777607445000408,69.94907432678477,94.42640687119284,0.893491124260355,285.6291390728477,267.8211920529801,0,178.16468335943406,8.210931192892273,43,6.0,100.0,12.831298232012092,36,39,64.0,39
65,40,155,300,316,275,296,260,305.72903225806454,267.51612903225805,1.512886897433823,172,0.9326271140114766,14.048207338801282,1,0.5166666666666667,0.6609879441062065,23.660377951457303,21.633307652783937,4.123105625617661,2.08677398905837,2.0,7.602631123499285,8.537648830697833,62.25102463706418,54.2842712474619,0.9011627906976744,305.72903225806454,267.51612903225805,0,76.42287472828012,8.51224154030215,38,4.0,100.0,17.006010057869183,45,40,64.0,36
